city,area,num,owner,provice,post,type
福州,0591,1360958,中国移动,福建,350000,"GSM
"
福州,0591,1360959,中国移动,福建,350000,"GSM
"
,,,,,,
三门峡,0398,1360340,中国移动,河南,472000,"GSM
"
南阳,0377,1360341,中国移动,河南,473000,"GSM
"
驻马店,0396,1360342,中国移动,河南,463000,"GSM
"
濮阳,0393,1360343,中国移动,河南,457000,"GSM
"
焦作,0391,1360344,中国移动,河南,454150,"GSM
"
郑州,0371,1360345,中国移动,河南,450000,"GSM
"
安阳,0372,1360346,中国移动,河南,455000,"GSM
"
,,,,,,
乌鲁木齐,0991,1360990,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1360991,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1360992,中国移动,新疆,830000,"GSM
"
温州,0577,1360067,中国移动,浙江,325000,"GSM
"
温州,0577,1360068,中国移动,浙江,325000,"GSM
"
金华,0579,1360069,中国移动,浙江,321000,"GSM
"
杭州,0571,1360570,中国移动,浙江,310000,"GSM
"
杭州,0571,1360571,中国移动,浙江,310000,"GSM
"
金华,0579,1360572,中国移动,浙江,321000,"GSM
"
嘉兴,0573,1360573,中国移动,浙江,314000,"GSM
"
宁波,0574,1360574,中国移动,浙江,315000,"GSM
"
绍兴,0575,1360575,中国移动,浙江,312000,"GSM
"
台州,0576,1360576,中国移动,浙江,318000,"GSM
"
盐城,0515,1360142,中国移动,江苏,224000,"GSM
"
南京,025,1360143,中国移动,江苏,210000,"GSM
"
扬州,0514,1360144,中国移动,江苏,225000,"GSM
"
南京,025,1360145,中国移动,江苏,210000,"GSM
"
南京,025,1360146,中国移动,江苏,210000,"GSM
"
泰州,0523,1360147,中国移动,江苏,225300,"GSM
"
无锡,0510,1360148,中国移动,江苏,214000,"GSM
"
南通,0513,1360149,中国移动,江苏,226000,"GSM
"
常州,0519,1360150,中国移动,江苏,213000,"GSM
"
无锡,0510,1360151,中国移动,江苏,214000,"GSM
"
南昌,0791,1360709,中国移动,江西,330000,"GSM
"
新余,0790,1360790,中国移动,江西,338000,"GSM
"
南昌,0791,1360791,中国移动,江西,330000,"GSM
"
九江,0792,1360792,中国移动,江西,332000,"GSM
"
上饶,0793,1360793,中国移动,江西,334000,"GSM
"
抚州,0794,1360794,中国移动,江西,344000,"GSM
"
宜春,0795,1360795,中国移动,江西,336000,"GSM
"
吉安,0796,1360796,中国移动,江西,343000,"GSM
"
赣州,0797,1360797,中国移动,江西,341000,"GSM
"
景德镇,0798,1360798,中国移动,江西,333000,"GSM
"
萍乡,0799,1360799,中国移动,江西,337000,"GSM
"
唐山,0315,1360325,中国移动,河北,63000,"GSM
"
廊坊,0316,1360326,中国移动,河北,65000,"GSM
"
沧州,0317,1360327,中国移动,河北,61000,"GSM
"
保定,0312,1360328,中国移动,河北,71000,"GSM
"
唐山,0315,1360329,中国移动,河北,63000,"GSM
"
邯郸,0310,1360330,中国移动,河北,56000,"GSM
"
石家庄,0311,1360331,中国移动,河北,50000,"GSM
"
保定,0312,1360332,中国移动,河北,71000,"GSM
"
沧州,0317,1360333,中国移动,河北,61000,"GSM
"
承德,0314,1360334,中国移动,河北,67000,"GSM
"
秦皇岛,0335,1360335,中国移动,河北,66000,"GSM
"
漯河,0395,1360347,中国移动,河南,462000,"GSM
"
开封,0378,1360348,中国移动,河南,475000,"GSM
"
驻马店,0396,1360349,中国移动,河南,463000,"GSM
"
商丘,0370,1360370,中国移动,河南,476000,"GSM
"
郑州,0371,1360371,中国移动,河南,450000,"GSM
"
安阳,0372,1360372,中国移动,河南,455000,"GSM
"
新乡,0373,1360373,中国移动,河南,453000,"GSM
"
许昌,0374,1360374,中国移动,河南,461000,"GSM
"
平顶山,0375,1360375,中国移动,河南,467000,"GSM
"
信阳,0376,1360376,中国移动,河南,464000,"GSM
"
乌鲁木齐,0991,1360993,中国移动,新疆,830000,"GSM
"
昌吉,0994,1360994,中国移动,新疆,831100,"GSM
"
乌鲁木齐,0991,1360995,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1360996,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1360997,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1360998,中国移动,新疆,830000,"GSM
"
乌鲁木齐,0991,1360999,中国移动,新疆,830000,GSM
温州,0577,1360577,中国移动,浙江,325000,"GSM
"
宁波,0574,1360578,中国移动,浙江,315000,"GSM
"
金华,0579,1360579,中国移动,浙江,321000,"GSM
"
杭州,0571,1360580,中国移动,浙江,310000,"GSM
"
杭州,0571,1360581,中国移动,浙江,310000,"GSM
"
金华,0579,1360582,中国移动,浙江,321000,"GSM
"
嘉兴,0573,1360583,中国移动,浙江,314000,"GSM
"
宁波,0574,1360584,中国移动,浙江,315000,"GSM
"
绍兴,0575,1360585,中国移动,浙江,312000,"GSM
"
,,,,,,
防城港,0770,1360770,中国移动,广西,538000,"GSM
"
南宁,0771,1360771,中国移动,广西,530000,"GSM
"
柳州,0772,1360772,中国移动,广西,545000,"GSM
"
桂林,0773,1360773,中国移动,广西,541000,"GSM
"
梧州,0774,1360774,中国移动,广西,543000,"GSM
"
玉林,0775,1360775,中国移动,广西,537000,"GSM
"
百色,0776,1360776,中国移动,广西,533000,"GSM
"
钦州,0777,1360777,中国移动,广西,535000,"GSM
"
河池,0778,1360778,中国移动,广西,547000,"GSM
"
,,,,,,
广州,020,1360000,中国移动,广东,510000,"GSM
"
广州,020,1360001,中国移动,广东,510000,"GSM
"
广州,020,1360002,中国移动,广东,510000,"GSM
"
广州,020,1360003,中国移动,广东,510000,"GSM
"
广州,020,1360004,中国移动,广东,510000,"GSM
"
无锡,0510,1360152,中国移动,江苏,214000,"GSM
"
无锡,0510,1360153,中国移动,江苏,214000,"GSM
"
苏州,0512,1360154,中国移动,江苏,215000,"GSM
"
苏州,0512,1360155,中国移动,江苏,215000,"GSM
"
苏州,0512,1360156,中国移动,江苏,215000,"GSM
"
苏州,0512,1360157,中国移动,江苏,215000,"GSM
"
南京,025,1360158,中国移动,江苏,210000,"GSM
"
常州,0519,1360159,中国移动,江苏,213000,"GSM
"
盐城,0515,1360510,中国移动,江苏,224000,"GSM
"
盐城,0515,1360511,中国移动,江苏,224000,"GSM
"
连云港,0518,1360512,中国移动,江苏,222000,"GSM
"
廊坊,0316,1360336,中国移动,河北,65000,"GSM
"
唐山,0315,1360337,中国移动,河北,63000,"GSM
"
唐山,0315,1360338,中国移动,河北,63000,"GSM
"
石家庄,0311,1360339,中国移动,河北,50000,"GSM
"
,,,,,,
忻州,0350,1360350,中国移动,山西,34000,"GSM
"
太原,0351,1360351,中国移动,山西,30000,"GSM
"
大同,0352,1360352,中国移动,山西,37000,"GSM
"
太原,0351,1360353,中国移动,山西,30000,"GSM
"
晋中,0354,1360354,中国移动,山西,30600,"GSM
"
太原,0351,1360355,中国移动,山西,30000,"GSM
"
太原,0351,1360356,中国移动,山西,30000,"GSM
"
临汾,0357,1360357,中国移动,山西,41000,"GSM
"
太原,0351,1360358,中国移动,山西,30000,"GSM
"
南阳,0377,1360377,中国移动,河南,473000,"GSM
"
开封,0378,1360378,中国移动,河南,475000,"GSM
"
洛阳,0379,1360379,中国移动,河南,471000,"GSM
"
驻马店,0396,1360380,中国移动,河南,463000,"GSM
"
三门峡,0398,1360381,中国移动,河南,472000,"GSM
"
郑州,0371,1360382,中国移动,河南,450000,"GSM
"
濮阳,0393,1360383,中国移动,河南,457000,"GSM
"
郑州,0371,1360384,中国移动,河南,450000,"GSM
"
漯河,0395,1360385,中国移动,河南,462000,"GSM
"
郑州,0371,1360386,中国移动,河南,450000,"GSM
"
周口,0394,1360387,中国移动,河南,466000,"GSM
"
台州,0576,1360586,中国移动,浙江,318000,"GSM
"
温州,0577,1360587,中国移动,浙江,325000,"GSM
"
宁波,0574,1360588,中国移动,浙江,315000,"GSM
"
金华,0579,1360589,中国移动,浙江,321000,"GSM
"
杭州,0571,1360650,中国移动,浙江,310000,"GSM
"
杭州,0571,1360651,中国移动,浙江,310000,"GSM
"
杭州,0571,1360652,中国移动,浙江,310000,"GSM
"
杭州,0571,1360653,中国移动,浙江,310000,"GSM
"
杭州,0571,1360654,中国移动,浙江,310000,"GSM
"
绍兴,0575,1360655,中国移动,浙江,312000,"GSM
"
绍兴,0575,1360656,中国移动,浙江,312000,"GSM
"
北海,0779,1360779,中国移动,广西,536000,"GSM
"
柳州,0772,1360780,中国移动,广西,545000,"GSM
"
南宁,0771,1360781,中国移动,广西,530000,"GSM
"
柳州,0772,1360782,中国移动,广西,545000,"GSM
"
桂林,0773,1360783,中国移动,广西,541000,"GSM
"
梧州,0774,1360784,中国移动,广西,543000,"GSM
"
玉林,0775,1360785,中国移动,广西,537000,"GSM
"
南宁,0771,1360786,中国移动,广西,530000,"GSM
"
南宁,0771,1360787,中国移动,广西,530000,"GSM
"
南宁,0771,1360788,中国移动,广西,530000,"GSM
"
北海,0779,1360789,中国移动,广西,536000,"GSM
"
广州,020,1360005,中国移动,广东,510000,"GSM
"
广州,020,1360006,中国移动,广东,510000,"GSM
"
广州,020,1360007,中国移动,广东,510000,"GSM
"
广州,020,1360008,中国移动,广东,510000,"GSM
"
广州,020,1360009,中国移动,广东,510000,"GSM
"
惠州,0752,1360010,中国移动,广东,516000,"GSM
"
揭阳,0663,1360011,中国移动,广东,522000,"GSM
"
潮州,0768,1360012,中国移动,广东,521000,"GSM
"
连云港,0518,1360513,中国移动,江苏,222000,"GSM
"
南京,025,1360514,中国移动,江苏,210000,"GSM
"
南京,025,1360515,中国移动,江苏,210000,"GSM
"
南京,025,1360516,中国移动,江苏,210000,"GSM
"
南京,025,1360517,中国移动,江苏,210000,"GSM
"
南京,025,1360518,中国移动,江苏,210000,"GSM
"
南京,025,1360519,中国移动,江苏,210000,"GSM
"
徐州,0516,1360520,中国移动,江苏,221000,"GSM
"
徐州,0516,1360521,中国移动,江苏,221000,"GSM
"
徐州,0516,1360522,中国移动,江苏,221000,"GSM
"
淮安,0517,1360523,中国移动,江苏,223200,"GSM
"
运城,0359,1360359,中国移动,山西,44000,"GSM
"
洛阳,0379,1360388,中国移动,河南,471000,"GSM
"
焦作,0391,1360389,中国移动,河南,454150,"GSM
"
平顶山,0375,1360390,中国移动,河南,467000,"GSM
"
焦作,0391,1360391,中国移动,河南,454150,"GSM
"
鹤壁,0392,1360392,中国移动,河南,458000,"GSM
"
新乡,0373,1360393,中国移动,河南,453000,"GSM
"
周口,0394,1360394,中国移动,河南,466000,"GSM
"
,,,,,,
滁州,0550,1360550,中国移动,安徽,239000,"GSM
"
合肥,0551,1360551,中国移动,安徽,230000,"GSM
"
蚌埠,0552,1360552,中国移动,安徽,233000,"GSM
"
芜湖,0553,1360553,中国移动,安徽,241000,"GSM
"
淮南,0554,1360554,中国移动,安徽,232000,"GSM
"
马鞍山,0555,1360555,中国移动,安徽,243000,"GSM
"
安庆,0556,1360556,中国移动,安徽,246000,"GSM
"
宿州,0557,1360557,中国移动,安徽,234000,"GSM
"
阜阳,0558,1360558,中国移动,安徽,236000,"GSM
"
,,,,,,
,,,,,,
菏泽,0530,1360530,中国移动,山东,274000,"GSM
"
济南,0531,1360531,中国移动,山东,250000,"GSM
"
青岛,0532,1360532,中国移动,山东,266000,"GSM
"
淄博,0533,1360533,中国移动,山东,255000,"GSM
"
德州,0534,1360534,中国移动,山东,253000,"GSM
"
烟台,0535,1360535,中国移动,山东,264000,"GSM
"
潍坊,0536,1360536,中国移动,山东,261000,"GSM
"
绍兴,0575,1360657,中国移动,浙江,312000,"GSM
"
宁波,0574,1360658,中国移动,浙江,315000,"GSM
"
宁波,0574,1360659,中国移动,浙江,315000,"GSM
"
杭州,0571,1360660,中国移动,浙江,310000,"GSM
"
杭州,0571,1360661,中国移动,浙江,310000,"GSM
"
杭州,0571,1360662,中国移动,浙江,310000,"GSM
"
汕头,0754,1360013,中国移动,广东,515000,"GSM
"
深圳,0755,1360014,中国移动,广东,518000,"GSM
"
深圳,0755,1360015,中国移动,广东,518000,"GSM
"
深圳,0755,1360016,中国移动,广东,518000,"GSM
"
深圳,0755,1360017,中国移动,广东,518000,"GSM
"
深圳,0755,1360018,中国移动,广东,518000,"GSM
"
深圳,0755,1360019,中国移动,广东,518000,"GSM
"
汕尾,0660,1360020,中国移动,广东,516600,"GSM
"
韶关,0751,1360021,中国移动,广东,521000,"GSM
"
肇庆,0758,1360022,中国移动,广东,526000,"GSM
"
云浮,0766,1360023,中国移动,广东,527300,"GSM
"
宿迁,0527,1360524,中国移动,江苏,223800,"GSM
"
扬州,0514,1360525,中国移动,江苏,225000,"GSM
"
泰州,0523,1360526,中国移动,江苏,225300,"GSM
"
扬州,0514,1360527,中国移动,江苏,225000,"GSM
"
镇江,0511,1360528,中国移动,江苏,212000,"GSM
"
镇江,0511,1360529,中国移动,江苏,212000,"GSM
"
镇江,0511,1360610,中国移动,江苏,212000,"GSM
"
常州,0519,1360611,中国移动,江苏,213000,"GSM
"
常州,0519,1360612,中国移动,江苏,213000,"GSM
"
苏州,0512,1360613,中国移动,江苏,215000,"GSM
"
常州,0519,1360614,中国移动,江苏,213000,"GSM
"
漯河,0395,1360395,中国移动,河南,462000,"GSM
"
洛阳,0379,1360396,中国移动,河南,471000,"GSM
"
信阳,0376,1360397,中国移动,河南,464000,"GSM
"
郑州,0371,1360398,中国移动,河南,450000,"GSM
"
郑州,0371,1360399,中国移动,河南,450000,"GSM
"
信阳,0376,1360760,中国移动,河南,464000,"GSM
"
信阳,0376,1360761,中国移动,河南,464000,"GSM
"
平顶山,0375,1360762,中国移动,河南,467000,"GSM
"
南阳,0377,1360763,中国移动,河南,473000,"GSM
"
郑州,0371,1360764,中国移动,河南,450000,"GSM
"
郑州,0371,1360765,中国移动,河南,450000,"GSM
"
郑州,0371,1360766,中国移动,河南,450000,"GSM
"
,,,,,,
成都,028,1360800,中国移动,四川,610000,"GSM
"
成都,028,1360801,中国移动,四川,610000,"GSM
"
成都,028,1360802,中国移动,四川,610000,"GSM
"
成都,028,1360803,中国移动,四川,610000,"GSM
"
成都,028,1360804,中国移动,四川,610000,"GSM
"
成都,028,1360805,中国移动,四川,610000,"GSM
"
成都,028,1360806,中国移动,四川,610000,"GSM
"
成都,028,1360807,中国移动,四川,610000,"GSM
"
芜湖,0553,1360559,中国移动,安徽,241000,"GSM
"
合肥,0551,1360560,中国移动,安徽,230000,"GSM
"
淮北,0561,1360561,中国移动,安徽,235000,"GSM
"
铜陵,0562,1360562,中国移动,安徽,244000,"GSM
"
宣城,0563,1360563,中国移动,安徽,242000,"GSM
"
六安,0564,1360564,中国移动,安徽,237000,"GSM
"
巢湖,0565,1360565,中国移动,安徽,238000,"GSM
"
蚌埠,0552,1360566,中国移动,安徽,233000,"GSM
"
阜阳,0558,1360567,中国移动,安徽,236000,"GSM
"
济宁,0537,1360537,中国移动,山东,272000,"GSM
"
泰安,0538,1360538,中国移动,山东,271000,"GSM
"
临沂,0539,1360539,中国移动,山东,276000,"GSM
"
济南,0531,1360540,中国移动,山东,250000,"GSM
"
济南,0531,1360541,中国移动,山东,250000,"GSM
"
青岛,0532,1360542,中国移动,山东,266000,"GSM
"
滨州,0543,1360543,中国移动,山东,256600,"GSM
"
莱芜,0634,1360544,中国移动,山东,271100,"GSM
"
烟台,0535,1360545,中国移动,山东,264000,"GSM
"
东营,0546,1360546,中国移动,山东,257000,"GSM
"
济宁,0537,1360547,中国移动,山东,272000,"GSM
"
泰安,0538,1360548,中国移动,山东,271000,"GSM
"
杭州,0571,1360663,中国移动,浙江,310000,"GSM
"
杭州,0571,1360664,中国移动,浙江,310000,"GSM
"
台州,0576,1360665,中国移动,浙江,318000,"GSM
"
台州,0576,1360666,中国移动,浙江,318000,"GSM
"
台州,0576,1360667,中国移动,浙江,318000,"GSM
"
,,,,,,
天津,022,1360200,中国移动,天津,300000,"GSM
"
天津,022,1360201,中国移动,天津,300000,"GSM
"
天津,022,1360202,中国移动,天津,300000,"GSM
"
天津,022,1360203,中国移动,天津,300000,"GSM
"
天津,022,1360204,中国移动,天津,300000,"GSM
"
天津,022,1360205,中国移动,天津,300000,"GSM
"
天津,022,1360206,中国移动,天津,300000,"GSM
"
天津,022,1360207,中国移动,天津,300000,"GSM
"
天津,022,1360208,中国移动,天津,300000,"GSM
"
天津,022,1360209,中国移动,天津,300000,"GSM
"
东莞,0769,1360024,中国移动,广东,511700,"GSM
"
东莞,0769,1360025,中国移动,广东,511700,"GSM
"
东莞,0769,1360026,中国移动,广东,511700,"GSM
"
东莞,0769,1360027,中国移动,广东,511700,"GSM
"
东莞,0769,1360028,中国移动,广东,511700,"GSM
"
东莞,0769,1360029,中国移动,广东,511700,"GSM
"
佛山,0757,1360030,中国移动,广东,528000,"GSM
"
佛山,0757,1360031,中国移动,广东,528000,"GSM
"
佛山,0757,1360032,中国移动,广东,528000,"GSM
"
中山,0760,1360033,中国移动,广东,528400,"GSM
"
中山,0760,1360034,中国移动,广东,528400,"GSM
"
无锡,0510,1360615,中国移动,江苏,214000,"GSM
"
无锡,0510,1360616,中国移动,江苏,214000,"GSM
"
无锡,0510,1360617,中国移动,江苏,214000,"GSM
"
无锡,0510,1360618,中国移动,江苏,214000,"GSM
"
无锡,0510,1360619,中国移动,江苏,214000,"GSM
"
苏州,0512,1360620,中国移动,江苏,215000,"GSM
"
郑州,0371,1360767,中国移动,河南,450000,"GSM
"
郑州,0371,1360768,中国移动,河南,450000,"GSM
"
郑州,0371,1360769,中国移动,河南,450000,"GSM
"
商丘,0370,1360840,中国移动,河南,476000,"GSM
"
周口,0394,1360841,中国移动,河南,466000,"GSM
"
周口,0394,1360842,中国移动,河南,466000,"GSM
"
许昌,0374,1360843,中国移动,河南,461000,"GSM
"
驻马店,0396,1360844,中国移动,河南,463000,"GSM
"
南阳,0377,1360845,中国移动,河南,473000,"GSM
"
洛阳,0379,1360846,中国移动,河南,471000,"GSM
"
信阳,0376,1360847,中国移动,河南,464000,"GSM
"
成都,028,1360808,中国移动,四川,610000,"GSM
"
成都,028,1360809,中国移动,四川,610000,"GSM
"
德阳,0838,1360810,中国移动,四川,618000,"GSM
"
绵阳,0816,1360811,中国移动,四川,621000,"GSM
"
绵阳,0816,1360812,中国移动,四川,621000,"GSM
"
乐山,0833,1360813,中国移动,四川,614000,"GSM
"
凉山,0834,1360814,中国移动,四川,615000,"GSM
"
自贡,0813,1360815,中国移动,四川,643000,"GSM
"
眉山,0833,1360816,中国移动,四川,620000,"GSM
"
成都,028,1360817,中国移动,四川,610000,"GSM
"
成都,028,1360818,中国移动,四川,610000,"GSM
"
成都,028,1360819,中国移动,四川,610000,"GSM
"
阜阳,0558,1360568,中国移动,安徽,236000,"GSM
"
合肥,0551,1360569,中国移动,安徽,230000,"GSM
"
,,,,,,
昭通,0870,1360870,中国移动,云南,657000,"GSM
"
昆明,0871,1360871,中国移动,云南,650000,"GSM
"
大理,0872,1360872,中国移动,云南,671000,"GSM
"
红河,0873,1360873,中国移动,云南,661400,"GSM
"
曲靖,0874,1360874,中国移动,云南,655000,"GSM
"
文山,0876,1360875,中国移动,云南,663000,"GSM
"
德宏,0692,1360876,中国移动,云南,678400,"GSM
"
玉溪,0877,1360877,中国移动,云南,653100,"GSM
"
西双版纳,0691,1360878,中国移动,云南,666100,"GSM
"
临沂,0539,1360549,中国移动,山东,276000,"GSM
"
青岛,0532,1360630,中国移动,山东,266000,"GSM
"
威海,0631,1360631,中国移动,山东,264200,"GSM
"
枣庄,0632,1360632,中国移动,山东,277000,"GSM
"
